时间,设备ID,温度(℃),电压(V),直流加热,电源反接,成功,错误码
2026-05-21 13:50:44,1_1_0001,28,104,否,否,是,
2026-05-21 13:51:15,1_1_0010,28,104,否,否,是,
2026-05-21 13:51:17,1_1_0008,28,104,否,否,是,
2026-05-21 13:51:22,1_1_0005,28,104,否,否,是,
2026-05-21 13:51:30,1_1_0009,28,104,否,否,是,
2026-05-21 13:51:34,1_1_0007,28,104,否,否,是,
2026-05-21 13:51:43,1_1_0003,28,104,否,否,是,
2026-05-21 13:51:52,1_1_0006,28,104,否,否,是,
2026-05-21 13:51:59,1_1_0004,28,104,否,否,是,
2026-05-21 13:52:13,1_1_0002,28,104,否,否,是,
2026-05-21 13:52:24,1_1_0001,28,104,否,否,是,
2026-05-21 13:52:56,1_1_0010,28,104,否,否,是,
2026-05-21 13:52:58,1_1_0008,28,104,否,否,是,
2026-05-21 13:53:03,1_1_0005,28,104,否,否,是,
2026-05-21 13:53:09,1_1_0009,28,104,否,否,是,
2026-05-21 13:53:17,1_1_0007,28,104,否,否,是,
2026-05-21 13:53:24,1_1_0003,28,104,否,否,是,
2026-05-21 13:53:34,1_1_0006,28,104,否,否,是,
2026-05-21 13:53:44,1_1_0004,28,104,否,否,是,
2026-05-21 13:53:59,1_1_0002,28,104,否,否,是,
2026-05-21 13:54:09,1_1_0001,28,104,否,否,是,
2026-05-21 13:54:41,1_1_0010,28,104,否,否,是,
2026-05-21 13:54:42,1_1_0008,28,104,否,否,是,
2026-05-21 13:54:47,1_1_0005,28,104,否,否,是,
2026-05-21 13:54:52,1_1_0009,28,104,否,否,是,
2026-05-21 13:54:58,1_1_0007,28,104,否,否,是,
2026-05-21 13:55:07,1_1_0003,28,104,否,否,是,
2026-05-21 13:55:15,1_1_0006,28,104,否,否,是,
2026-05-21 13:55:24,1_1_0004,28,104,否,否,是,
2026-05-21 13:55:43,1_1_0002,28,104,否,否,是,
2026-05-21 13:55:54,1_1_0001,28,104,否,否,是,
2026-05-21 13:56:28,1_1_0010,28,104,否,否,是,
2026-05-21 13:56:28,1_1_0008,28,104,否,否,是,
2026-05-21 13:56:36,1_1_0005,28,104,否,否,是,
2026-05-21 13:56:39,1_1_0009,28,104,否,否,是,
2026-05-21 13:56:49,1_1_0007,28,104,否,否,是,
2026-05-21 13:56:56,1_1_0003,28,104,否,否,是,
2026-05-21 13:57:05,1_1_0006,28,104,否,否,是,
2026-05-21 13:57:13,1_1_0004,28,104,否,否,是,
2026-05-21 13:57:32,1_1_0002,28,104,否,否,是,
2026-05-21 13:57:45,1_1_0001,28,104,否,否,是,
2026-05-21 13:58:16,1_1_0010,28,104,否,否,是,
2026-05-21 13:58:17,1_1_0008,28,104,否,否,是,
2026-05-21 13:58:22,1_1_0005,28,104,否,否,是,
2026-05-21 13:58:27,1_1_0009,28,104,否,否,是,
2026-05-21 13:58:33,1_1_0007,28,104,否,否,是,
2026-05-21 13:58:43,1_1_0003,28,104,否,否,是,
2026-05-21 13:58:54,1_1_0006,28,104,否,否,是,
2026-05-21 13:59:04,1_1_0004,28,104,否,否,是,
2026-05-21 13:59:21,1_1_0002,28,104,否,否,是,
2026-05-21 13:59:31,1_1_0001,28,104,否,否,是,
2026-05-21 14:00:02,1_1_0010,28,104,否,否,是,
2026-05-21 14:00:04,1_1_0008,28,104,否,否,是,
2026-05-21 14:00:10,1_1_0005,28,104,否,否,是,
2026-05-21 14:00:16,1_1_0009,28,104,否,否,是,
2026-05-21 14:00:22,1_1_0007,28,104,否,否,是,
2026-05-21 14:00:30,1_1_0003,28,104,否,否,是,
2026-05-21 14:00:40,1_1_0006,28,104,否,否,是,
2026-05-21 14:00:49,1_1_0004,28,104,否,否,是,
2026-05-21 14:01:02,1_1_0002,28,104,否,否,是,
2026-05-21 14:01:12,1_1_0001,28,104,否,否,是,
2026-05-21 14:01:46,1_1_0010,28,104,否,否,是,
2026-05-21 14:01:49,1_1_0008,28,104,否,否,是,
2026-05-21 14:01:52,1_1_0005,28,104,否,否,是,
2026-05-21 14:01:57,1_1_0009,28,104,否,否,是,
2026-05-21 14:02:03,1_1_0007,28,104,否,否,是,
2026-05-21 14:02:12,1_1_0003,28,104,否,否,是,
2026-05-21 14:02:21,1_1_0006,28,104,否,否,是,
2026-05-21 14:02:34,1_1_0004,28,104,否,否,是,
2026-05-21 14:02:44,1_1_0002,28,104,否,否,是,
2026-05-21 14:02:58,1_1_0001,28,104,否,否,是,
2026-05-21 14:03:30,1_1_0010,28,104,否,否,是,
2026-05-21 14:03:30,1_1_0008,28,104,否,否,是,
2026-05-21 14:03:35,1_1_0005,28,104,否,否,是,
2026-05-21 14:03:40,1_1_0009,28,104,否,否,是,
2026-05-21 14:03:43,1_1_0007,28,104,否,否,是,
2026-05-21 14:03:50,1_1_0003,28,104,否,否,是,
2026-05-21 14:03:58,1_1_0006,28,104,否,否,是,
2026-05-21 14:04:08,1_1_0004,28,104,否,否,是,
2026-05-21 14:04:20,1_1_0002,28,104,否,否,是,
2026-05-21 14:04:31,1_1_0001,28,104,否,否,是,
2026-05-21 14:05:03,1_1_0010,28,104,否,否,是,
2026-05-21 14:05:05,1_1_0008,28,104,否,否,是,
2026-05-21 14:05:12,1_1_0005,28,104,否,否,是,
2026-05-21 14:05:14,1_1_0009,28,104,否,否,是,
2026-05-21 14:05:22,1_1_0007,28,104,否,否,是,
2026-05-21 14:05:31,1_1_0003,28,104,否,否,是,
2026-05-21 14:05:40,1_1_0006,28,104,否,否,是,
2026-05-21 14:05:50,1_1_0004,28,104,否,否,是,
2026-05-21 14:05:58,1_1_0002,28,104,否,否,是,
2026-05-21 14:06:11,1_1_0001,28,104,否,否,是,
2026-05-21 14:06:43,1_1_0010,28,104,否,否,是,
2026-05-21 14:06:44,1_1_0008,28,104,否,否,是,
2026-05-21 14:06:48,1_1_0005,28,104,否,否,是,
2026-05-21 14:06:53,1_1_0009,28,104,否,否,是,
2026-05-21 14:07:03,1_1_0007,28,104,否,否,是,
2026-05-21 14:07:10,1_1_0003,28,104,否,否,是,
2026-05-21 14:07:16,1_1_0006,28,104,否,否,是,
2026-05-21 14:07:28,1_1_0004,28,104,否,否,是,
2026-05-21 14:07:41,1_1_0002,28,104,否,否,是,
2026-05-21 14:07:53,1_1_0001,28,104,否,否,是,
2026-05-21 14:08:26,1_1_0010,28,104,否,否,是,
2026-05-21 14:08:26,1_1_0008,28,104,否,否,是,
2026-05-21 14:08:33,1_1_0005,28,104,否,否,是,
2026-05-21 14:08:36,1_1_0009,28,104,否,否,是,
2026-05-21 14:08:42,1_1_0007,28,104,否,否,是,
2026-05-21 14:08:51,1_1_0003,28,104,否,否,是,
2026-05-21 14:08:59,1_1_0006,28,104,否,否,是,
2026-05-21 14:09:08,1_1_0004,28,104,否,否,是,
2026-05-21 14:09:20,1_1_0002,28,104,否,否,是,
2026-05-21 14:09:33,1_1_0001,28,104,否,否,是,
2026-05-21 14:10:05,1_1_0010,28,104,否,否,是,
2026-05-21 14:10:06,1_1_0008,28,104,否,否,是,
2026-05-21 14:10:11,1_1_0005,28,104,否,否,是,
2026-05-21 14:10:14,1_1_0009,28,104,否,否,是,
2026-05-21 14:10:23,1_1_0007,28,104,否,否,是,
2026-05-21 14:10:32,1_1_0003,28,104,否,否,是,
2026-05-21 14:10:43,1_1_0006,28,104,否,否,是,
2026-05-21 14:10:54,1_1_0004,28,104,否,否,是,
2026-05-21 14:11:05,1_1_0002,28,104,否,否,是,
2026-05-21 14:11:17,1_1_0001,28,104,否,否,是,
2026-05-21 14:11:48,1_1_0010,28,104,否,否,是,
2026-05-21 14:11:49,1_1_0008,28,104,否,否,是,
2026-05-21 14:11:53,1_1_0005,28,104,否,否,是,
2026-05-21 14:11:59,1_1_0009,28,104,否,否,是,
2026-05-21 14:12:08,1_1_0007,28,104,否,否,是,
2026-05-21 14:12:18,1_1_0003,28,104,否,否,是,
2026-05-21 14:12:26,1_1_0006,28,104,否,否,是,
2026-05-21 14:12:34,1_1_0004,28,104,否,否,是,
2026-05-21 14:12:46,1_1_0002,28,104,否,否,是,
2026-05-21 14:12:59,1_1_0001,28,104,否,否,是,
2026-05-21 14:13:31,1_1_0010,28,104,否,否,是,
2026-05-21 14:13:32,1_1_0008,28,104,否,否,是,
2026-05-21 14:13:40,1_1_0005,28,104,否,否,是,
2026-05-21 14:13:44,1_1_0009,28,104,否,否,是,
2026-05-21 14:13:49,1_1_0007,28,104,否,否,是,
2026-05-21 14:13:57,1_1_0003,28,104,否,否,是,
2026-05-21 14:14:05,1_1_0006,28,104,否,否,是,
2026-05-21 14:14:20,1_1_0004,28,104,否,否,是,
2026-05-21 14:14:32,1_1_0002,28,104,否,否,是,
2026-05-21 14:14:43,1_1_0001,28,104,否,否,是,
2026-05-21 14:15:16,1_1_0010,28,104,否,否,是,
2026-05-21 14:15:17,1_1_0008,28,104,否,否,是,
2026-05-21 14:15:19,1_1_0005,28,104,否,否,是,
2026-05-21 14:15:26,1_1_0009,28,104,否,否,是,
2026-05-21 14:15:30,1_1_0007,28,104,否,否,是,
2026-05-21 14:15:39,1_1_0003,28,104,否,否,是,
2026-05-21 14:15:50,1_1_0006,28,104,否,否,是,
2026-05-21 14:15:59,1_1_0004,28,104,否,否,是,
2026-05-21 14:16:12,1_1_0002,28,104,否,否,是,
2026-05-21 14:16:26,1_1_0001,28,104,否,否,是,
2026-05-21 14:16:59,1_1_0010,28,104,否,否,是,
2026-05-21 14:17:00,1_1_0008,28,104,否,否,是,
2026-05-21 14:17:04,1_1_0005,28,104,否,否,是,
2026-05-21 14:17:08,1_1_0009,28,104,否,否,是,
2026-05-21 14:17:17,1_1_0007,28,104,否,否,是,
2026-05-21 14:17:25,1_1_0003,28,104,否,否,是,
2026-05-21 14:17:34,1_1_0006,28,104,否,否,是,
2026-05-21 14:17:43,1_1_0004,28,104,否,否,是,
2026-05-21 14:17:59,1_1_0002,28,104,否,否,是,
2026-05-21 14:18:13,1_1_0001,28,104,否,否,是,
2026-05-21 14:18:44,1_1_0010,28,104,否,否,是,
2026-05-21 14:18:46,1_1_0008,28,104,否,否,是,
2026-05-21 14:18:52,1_1_0005,28,104,否,否,是,
2026-05-21 14:18:55,1_1_0009,28,104,否,否,是,
2026-05-21 14:19:04,1_1_0007,28,104,否,否,是,
2026-05-21 14:19:11,1_1_0003,28,104,否,否,是,
2026-05-21 14:19:19,1_1_0006,28,104,否,否,是,
2026-05-21 14:19:28,1_1_0004,28,104,否,否,是,
2026-05-21 14:19:40,1_1_0002,28,104,否,否,是,
2026-05-21 14:19:50,1_1_0001,28,104,否,否,是,
2026-05-21 14:20:22,1_1_0010,28,104,否,否,是,
2026-05-21 14:20:23,1_1_0008,28,104,否,否,是,
2026-05-21 14:20:27,1_1_0005,28,104,否,否,是,
2026-05-21 14:20:31,1_1_0009,28,104,否,否,是,
2026-05-21 14:20:38,1_1_0007,28,104,否,否,是,
2026-05-21 14:20:44,1_1_0003,28,104,否,否,是,
2026-05-21 14:20:53,1_1_0006,28,104,否,否,是,
2026-05-21 14:21:04,1_1_0004,28,104,否,否,是,
2026-05-21 14:21:17,1_1_0002,28,104,否,否,是,
2026-05-21 14:21:29,1_1_0001,28,104,否,否,是,
2026-05-21 14:22:01,1_1_0010,28,104,否,否,是,
2026-05-21 14:22:01,1_1_0008,28,104,否,否,是,
2026-05-21 14:22:06,1_1_0005,28,104,否,否,是,
2026-05-21 14:22:09,1_1_0009,28,104,否,否,是,
2026-05-21 14:22:18,1_1_0007,28,104,否,否,是,
2026-05-21 14:22:24,1_1_0003,28,104,否,否,是,
2026-05-21 14:22:36,1_1_0006,28,104,否,否,是,
2026-05-21 14:22:46,1_1_0004,28,104,否,否,是,
2026-05-21 14:23:01,1_1_0002,28,104,否,否,是,
2026-05-21 14:23:16,1_1_0001,28,104,否,否,是,
2026-05-21 14:23:47,1_1_0010,28,104,否,否,是,
2026-05-21 14:23:48,1_1_0008,28,104,否,否,是,
2026-05-21 14:23:55,1_1_0005,28,104,否,否,是,
2026-05-21 14:23:59,1_1_0009,28,104,否,否,是,
2026-05-21 14:24:05,1_1_0007,28,104,否,否,是,
2026-05-21 14:24:17,1_1_0003,28,104,否,否,是,
2026-05-21 14:24:27,1_1_0006,28,104,否,否,是,
2026-05-21 14:24:38,1_1_0004,28,104,否,否,是,
2026-05-21 14:24:49,1_1_0002,28,104,否,否,是,
2026-05-21 14:25:00,1_1_0001,28,104,否,否,是,
2026-05-21 14:25:33,1_1_0010,28,104,否,否,是,
2026-05-21 14:25:35,1_1_0008,28,104,否,否,是,
2026-05-21 14:25:42,1_1_0005,28,104,否,否,是,
2026-05-21 14:25:45,1_1_0009,28,104,否,否,是,
2026-05-21 14:25:53,1_1_0007,28,104,否,否,是,
2026-05-21 14:26:02,1_1_0003,28,104,否,否,是,
2026-05-21 14:26:10,1_1_0006,28,104,否,否,是,
2026-05-21 14:26:20,1_1_0004,28,104,否,否,是,
2026-05-21 14:26:34,1_1_0002,28,104,否,否,是,
2026-05-21 14:26:46,1_1_0001,28,104,否,否,是,
2026-05-21 14:27:19,1_1_0010,28,104,否,否,是,
2026-05-21 14:27:20,1_1_0008,28,104,否,否,是,
2026-05-21 14:27:31,1_1_0005,28,104,否,否,是,
2026-05-21 14:27:33,1_1_0009,28,104,否,否,是,
2026-05-21 14:27:40,1_1_0007,28,104,否,否,是,
2026-05-21 14:27:49,1_1_0003,28,104,否,否,是,
2026-05-21 14:27:57,1_1_0006,28,104,否,否,是,
2026-05-21 14:28:12,1_1_0004,28,104,否,否,是,
2026-05-21 14:28:26,1_1_0002,28,104,否,否,是,
2026-05-21 14:28:39,1_1_0001,28,104,否,否,是,
2026-05-21 14:29:10,1_1_0010,28,104,否,否,是,
2026-05-21 14:29:11,1_1_0008,28,104,否,否,是,
2026-05-21 14:29:18,1_1_0005,28,104,否,否,是,
2026-05-21 14:29:22,1_1_0009,28,104,否,否,是,
2026-05-21 14:29:28,1_1_0007,28,104,否,否,是,
2026-05-21 14:29:37,1_1_0003,28,104,否,否,是,
2026-05-21 14:29:43,1_1_0006,28,104,否,否,是,
2026-05-21 14:29:53,1_1_0004,28,104,否,否,是,
2026-05-21 14:30:09,1_1_0002,28,104,否,否,是,
2026-05-21 14:30:20,1_1_0001,28,104,否,否,是,
2026-05-21 14:30:52,1_1_0010,28,104,否,否,是,
2026-05-21 14:30:54,1_1_0008,28,104,否,否,是,
2026-05-21 14:30:59,1_1_0005,28,104,否,否,是,
2026-05-21 14:31:02,1_1_0009,28,104,否,否,是,
2026-05-21 14:31:09,1_1_0007,28,104,否,否,是,
2026-05-21 14:31:19,1_1_0003,28,104,否,否,是,
2026-05-21 14:31:29,1_1_0006,28,104,否,否,是,
2026-05-21 14:31:37,1_1_0004,28,104,否,否,是,
2026-05-21 14:31:48,1_1_0002,28,104,否,否,是,
2026-05-21 14:31:59,1_1_0001,28,104,否,否,是,
2026-05-21 14:32:34,1_1_0010,28,104,否,否,是,
2026-05-21 14:32:34,1_1_0008,28,104,否,否,是,
2026-05-21 14:32:42,1_1_0005,28,104,否,否,是,
2026-05-21 14:32:47,1_1_0009,28,104,否,否,是,
2026-05-21 14:32:56,1_1_0007,28,104,否,否,是,
2026-05-21 14:33:04,1_1_0003,28,104,否,否,是,
2026-05-21 14:33:13,1_1_0006,28,104,否,否,是,
2026-05-21 14:33:25,1_1_0004,28,104,否,否,是,
2026-05-21 14:33:39,1_1_0002,28,104,否,否,是,
2026-05-21 14:33:55,1_1_0001,28,104,否,否,是,
2026-05-21 14:34:27,1_1_0010,28,104,否,否,是,
2026-05-21 14:34:28,1_1_0008,28,104,否,否,是,
2026-05-21 14:34:37,1_1_0005,28,104,否,否,是,
2026-05-21 14:34:40,1_1_0009,28,104,否,否,是,
2026-05-21 14:34:45,1_1_0007,28,104,否,否,是,
2026-05-21 14:34:56,1_1_0003,28,104,否,否,是,
2026-05-21 14:35:06,1_1_0006,28,104,否,否,是,
2026-05-21 14:35:15,1_1_0004,28,104,否,否,是,
2026-05-21 14:35:29,1_1_0002,28,104,否,否,是,
